text,sentiment
kali coba notifnya pin salah saha reset pin gak masuk alas pin salah,neutral
kelas aplikasi perintah tolong baik king jelek aplikasi verif wajah aja gak,neutral
suka logout udah gitu kalah lupa pw ngga dapet dapet kode sms nunggu detik,positive
verifikasi gagal karane mata sipit gabisa huuuuu apk sampah,negative
daftar apk nomer hp uda pake apk masuk apk aga ribet karna daftar nik daftar otomatis ga masuk daftar ngisi pake nomer hp,neutral
mantap mudah dapat antri online,positive
app perintah busuk busuk ya gw percaya orang it yg bikin ga bikin apps optimal cuman duit development nya potong aja,neutral
ga bgt aplikasi buaf kode otp ajh ga masuk masuk emnk ga kuat bayar it yg bagus apah aplikasi nya perbaruhui hah kaga becus,positive
masak buka hrs login duluudah login bilang nik salah gilir dah bener lupa password nomer verifikasi g kirim gmn maksud bikin susah aja,negative
edit formulir gimana ya min rubah data ktp,neutral
verifikasi nomor hp banget,neutral
bagus sulit,neutral
aplikasi ga rs nyuruh daftar jkn mobile kontrol eh pdhl jadwal udah sesuai aplikasi tp sampe udah tutup daftar tugas bilang pake aplikasi patok alamak ga mending hapus nih aplikasi,neutral
tagih pakai bpjs lg,neutral
aplikasi jelek verifikasi waja gagal tolong yg aplikakasi baik,negative
aplikasi iniminta kode otp nomor telepontidak muncul,neutral
layan baikaplikasi suka error,neutral
mudah bantu,positive
susah login jaring bagus susah masuk,negative
pakai moga mudah yaa,positive
tingkat terimakasih pemertih indonesia,neutral
udah ganti pass pas msuk app nya malh ga notif nya udah x masuk x masuk ujung nya suruh call ulang kali gitu aja capekkkk deh ribetttt,neutral
bismillah usaha yg butuh obat moga mudah amiiiiinn,positive
aplikasi buruk,negative
mudah sulit logout aplikasi,neutral
buka,neutral
mudah guna,positive
buka apk nya otomatis apk respons,neutral
mantabbbbbb suhu,neutral
kode otp hari tunggu gak muncul,neutral
good app,neutral
sayang eror,neutral
daftar ga hadeuh masyarakat udah ga bayar finansial otomatis nonaktif,neutral
aplikasi sulit downlod,negative
ikeh kimochi,neutral
ya login suruh daftar auto debitpas daftar layar hitamnggak logingimana solusi nya kecewa,neutral
habis update nge bug gak login,neutral
bagus mudah,positive
akun anggota keluarga kah kalo rumah hp gimana gak anak bayi udah akun gak nebeng akun maknya kah anggota yg udah daftar jkn pas ngambil antre cuman akun mak nya kalo anggota keluarga obat daftar gimana,neutral
apl susah daftar anak anak apl susah,negative
membantuuntuk luang,neutral
verifikasi ulang bayar bpjs lancar potong gaji mohon baik layan nya,positive
mudah layan,positive
mohon mode gelap mode suara orang sulit lihat mohon capca abstrak bolak gagal tulis tumpuk warna warni angka muncu sangatl susah orang buta warna terimakasih,negative
sih pusing apl login ga padhal data dsb udh bener,neutral
kode captchanya ga muncul pdahal sinyal oke gtu trs aja bulan ga,positive
jkn mantap mudah,positive
tolong rekam wajah gagal mlu kantor nya ngantri,negative
layan lambat,negative
batu,neutral
alhamdllh manfaat,neutral
mahal ku bayar tunggak aktif,neutral
aplikasi bagus bantu,positive
gimana sihh daftar ferivikasi nomer sms susah banget,negative
aplikasi bikin pusingjelas nomer hp aktifsetelah daftar kartu kosongmau ganti nomor ribet lagisuruh chat pandawa duluhadeh hadeh nomor kartuterus kalo keluarga gimana anakhp kartu sim hp masak suruh beli kartu sim daftar kk lagiribet tau ndak,neutral
ga login abis update password udh bnr lupa sandi email no aktf login mohon tangan perihal ni update ga login,neutral
aplikasi bobrok aplikasi layan masyarakat bug kacau sih,neutral
gua udah daftar pas pilih masuk akun gua daftar apk nya benerin,neutral
bingung aplikasi daftar online kontrol ko sistem aplikasi halaman muat tolong baik sistem nya,positive
verifikasi nya gimana aplikasi kaga verifikasi wajah gagal mulu lagijelek bet dah ni aplikasi kaga,negative
izin anak rutin rs lanjut kontrol bulan kontrol aplikasi langsung ambil antri online tibatiba suratnomor rujuk muncul aplikasi surat kontrol laku tanggal oktober lupa daftar jadwal kontrol tanggal agustus tanggal agustus laku kontrol terimakasih,neutral
bantu obat verifikasi nya susah,negative
bantu terima kasih,neutral
moga,neutral
verifikasi nomer handphone nomer masuk trus klik verifikasi muncul dialog box pilih salah metode verifikasi bawah pilih bawah,neutral
solusi,positive
keren aplikasinyaaa membantuu,neutral
halo kak tolong banget ya log in terang cek koneksi ditetring tolong kasih solusinyaaaaa,neutral
kapasitas memori makan ruang kecil,neutral
aplikasi negara nih daftar aja eror eror makangaji buta it nya,neutral
busuk dftr periksa gabisa dftr rujuk gk bs trs akun nenek org hidup aktifitas sehat tp home terang non aktif kau non aktif benerin aplikasi busuk gk call center jg gk gk solutif smua,neutral
trima kasih udah nggak ribet urus,neutral
gak upgrade,neutral
muas terimakasih jkn rubah faskes faskes nyaman,positive
aplikasi perintah erormau masuk aja gabisaharus chaptasedangkan chapta gamau munculdana perintah kalo bikin aplikasi aja ga becus yg bikin aplikasi orang it developer ya lulus yg ngga kompeten wkwk,neutral
sya coba mudahn bagus,positive
tau keluh mana smoga keluh baca ditindaklanjuti admin jkn sharing alam aja pbi henti pemberitahuan tahu pas sakit obat sdh daftar pbi login aja paksa daftar auto debit,neutral
bantu proses pendaftara,neutral
verifikasi wajah akses terusss sulit stiap pas,negative
hallo kak aktif kartu gimana yaa kak kartu non aktif kak tanggung gitu,neutral
layan cepat,positive
mantap,positive
aplikasi gk,neutral
tolong bpjs mudah ubah data skrining salah aplikasi bpjs fokus tanya bikin bingung batas,positive
susah obat,negative
istri aju ubah kelamin istri krna salah data jd laki dri jam sampe jam blm rubah udh bulak rumah rsposisi istri lgi hamiltolong krja yg bner jgn nerima gajih doangsaya bpjs kls,neutral
bantu terimakasih,neutral
aplikasi burik ganti password ama no hp yg ga aktif aja ribet,neutral
aplikasi gajelasini daftar aja susah bangetdari nungguin sms kode verifikasi aja susah banget heran,negative
aplikasi kya gni gampang banget logout klo ga buka apl nya sungguh susah orang lupa karna klo login pasword nya eror jadi pas udh daptar antri pas pergi klinik apl nya ga buka,negative
please dehsumpah masuk app ribet aja orang awam yg paham,neutral
aplikasi bodoh orang mana bikin software mudah guna sulit guna orang obat udah mati ngingat ngingat password lawak,neutral
ngebug gajelas buka aplikasi mobile jkn loading gajelas apk log out masuk sandi salah salah sandi atas nya,neutral
layan ubah data faskes online,neutral
kode verifikasi muncul email sms payah,negative
efektif,neutral
mudah bantu,positive
s e m o g a,neutral
akses mudah,positive
ribet login berkalikali,neutral
aplikasi gag eror,neutral
aplikasi yg bantu cepat,positive
manfaat,neutral
bagus antri online tiket kereta cetak anak daftarin jarak kirim tiket orang tua gaptek,positive
apps lot loginbcaptcha muncul,neutral
kasih bintang aja gak bintang dana bpjs rakyat aja korupsi bayar bpjs coba tikus das,neutral
verifikasi wajah error trus terus,negative
update eror yamasuk gagal,negative
praktis rubah rumah,neutral
alhamdulillah mantaf bantu,neutral
gak buka verifikasi nomer telvon jaring bagus pulsa tetepp gak aplikasi gak guna,positive
mudag,neutral
aplikasi kntl udah jam verif wajah ga keterangn offline teruspadahal wifi kencengpake kuota jugaa ga bisaudah ganti hp kali ttp aja terang offline sih yg kerjain perintah gada yg benertrus kerja benertolong,neutral
mudah dukung layan masyarakat,positive
terimakasih jkn mobile,neutral
mudah obat,positive
bagus bantu,positive
usaha rubah nama anak ubah data pandawa tpi tdk trubah d jkn ap kendala y,neutral
baharu ya jdi kota gak bawa kk repot jg login ulang lama ribet apk,negative
baik bugsnya aplikasi cacat verifikasi muka aja susah,neutral
mobile jkn bantu,neutral
daftar gagal verifikasi wajah,negative
login gk bsa gmna sie suka log out,positive
gabisa booking jadwal muncul transaksi proses udah ulang kali kaya gin mohon baik sistem nya,positive
,neutral
manfaat capcha login,neutral
trims,neutral
log out sendiriaplikasi kintil,neutral
ribet gagal mulu vermuk,negative
ribet sumpah kalo udh daftar sesuai data nomor hp mintak nomor pulak kasih mintak ganti hubungin ribet kali nunggu besok udh tunggu gk ngurus aja ribet kalo profile ganti email nomor hp biar gampang ganti chat udh verikasi wajah gagal mulu verifikasi nomor nomor data bisa nomor masuk nomor gk,negative
no verifikasi ganti password gak kirim kirim aneh apk lokal password nik sesuai tp gak login passwordnya salah aneh emg ganiat bikin sistem nyusahin,negative
aplikasi buruk banget logout trus tulis login perangkat padal buka aplikasi perangkat aja jangan orang akses akun jkn kalo bener sih gila data bocor,negative
sebel beut buka aplikasi mesti suruh update,neutral
knpa nggak bsa,neutral
ambil antri susah bangt hari sampe sakit kacau,negative
apk sampah gak gunadasar tukang korupsi daftar susahudah login logout lagimemang apk sampah,negative
aplikasi bagustapi sayang obat bagus,positive
verifikasi email verifikasi nomor telepon alas nomor telepon aktiftidak pulsa kode otp biaya tangguh user mohon bantu terimakasih,neutral
aplikasi gak lupa sandi sms masuk udah nunggu menit masuk sms gak becus bikin aplikasi online indonesiacemas,neutral
gregetan bngt,neutral
alhamdulillah terimakasih aplikasi bantu,neutral
bantu kadang ribet syarat tentu ga masuk akal,neutral
sulit daftar arah autodebet aja gada pilih pake qrisapk sampah,negative
stopbayarpajak,neutral
aplikasi log in buka cacat aplikasi nya,neutral
bantu,neutral
rehap gak fungsi,neutral
habis update otomatis logout mudamuda gampang orang tua susah anak bingung,negative
peh,neutral
susah banget daftar pake mjkn skrgggg no respon terusss,negative
dah sring bgt eror ni apk,neutral
mantap cepat gak ribet is the best,positive
baharu top markotop,neutral
aplikasi mobile jkn mudah sarana sehat terimakasih mobile jkn,positive
fitur screenshot knp ndak susah klw tdk paket akses antri,negative
tolong aplikasi nya baik obat aplikasi nya ganggu akun nya sandi repot desak pandawa,neutral
gagal nomor otp pulsa adano aktif sulit,negative
aplikasi bantu ubah data simple mudah paham,positive
aplikasi gak guna sulit mudah,neutral
aplikasi sampah bangttt login offline mulu njir,negative
lumayan ngebantu efisiensi waktudan mantau antri kadang eror daftar antri fitur konsultasi dokter tolong ijinkan guna spesial karakter sana kirim pesan kandung titik koma tanda dll tanda baca pesan,neutral
gk bs am im va bayar tau udah tagih dr januari skrng gk bs masuk maen daftar autodebet udah daftar ttp gk bs masuk notif dr bank nya hasil aplikasi buang aja,neutral
layan aplikasi,neutral
,neutral
aplikasi mudah daftar bikin ribet,positive
udh bolak daftar tpi gak minta d proses gtu aja trus,neutral
i,neutral
donload masuk mudah tp ilang masuk lgi gk,positive
simple mudah,positive
tolong tingkat kualitas aman masak udah daftar online tiba hilang,neutral
good,neutral
ckup bgus,neutral
jelekkkk bgt bikin bete aplikasi log in berkalikali bikin ribet,neutral
ni aplikasi si niat ga si logout sendri login susahh nyaa bener ga nik bener paswrord capta bener tetepp aja susahhhsampe males gunainnya pas dibutuhin ga bisaa ya ampun nyusahin greget,neutral
apk cocok orang latih sabar lupa sandi ngerubah pasword verif via email udah verif tulis email daftar yaa salam via wa bot dialihin website udah masukin data nik masukin captcha ga masuk tulis warning warna kuning mantap emang apk perintah baik masyaallah,positive
tlg suara mas keras pdhl speaker hp udh full pol pas adzan kumandang speaker masjid full bombatis jd suara mas kalah budeg yg telepon lansia nggak bs dengar samsek,neutral
jos gandos kotos kotis,neutral
gak verifikasi telpon call center mahal kantor bpjs banget verifikasi wajah gagal dipake aplikasi obat tolong susahin rakyat,negative
pakai bagus kendala visualisasi bagus bagus vitur bantu,positive
muas vitur baru,neutral
sistem suruh download,neutral
banget error sistem gak jam,negative
mudah dlm layan,positive
bagus,positive
aplikasi log out log in capthanya lot banget jarigan bagus mohon baik,positive
layan pindah faskes daftar anggota cepat,positive
aplikasi nya keren bantu,neutral
bagus bantu bayar kali iur bulan tagih telat bayar mohon bantu,positive
bantu kadang rujuk faskes deteksi,neutral
toop,neutral
bantu mudah terima kasih,positive
daftar siang sampe nomor otp aplikasi celeh,neutral
gajelas login susah bgt nik passwordnya udh benerhadehhhhhh,negative
mudah daftar rs,positive
semenjak update catcha loading selesai tolong baik,positive
bagus bantu ubah data langsung aplikasi,positive
terimakasih moga bermafaat,neutral
mantap,positive
aplikasi bantu terima kasih bpjs,neutral
waw,neutral
update versi lot,neutral
aplikasi jelek sulit,negative
baik aplikasi lahmau rubah status data aja repotgak bisadi ulang trs perintah,positive
good terimahkasih,neutral
sring error jaring jaring bagus tolong tingkat pagi aplikasi nya,neutral
bagus bantu,positive
kisruh masa pembayaranbaru minggu yg pakai periksa bisabgt tautau bayar aplikasi jkn mobile muncul teks merah kena ritl pakai rawat inap sd januari poin yg bpjs nyawa tolong kelola dgn baikkl negeri busukbusuk aja tp tolong kalo fasilitas sehat jgn busuk,neutral
layan mantullmksh,neutral
tingkat layanananya kerennn,neutral
gajelas log out login nik nya salah,neutral
susah banget login aplikasi abal udah tau gak cari nyapantesan rating nya jelek,negative
mantap bantu,positive
ambil daftar antre loading data sedia masyaallah susah aplikasi,negative
bagosssss,neutral
kode otp nya gak masuk masuk,neutral
kasih bintang responnya cepat berbelitbelit,positive
alhamdulillah bpjs,neutral
update akun pas login susah masukin nik muncul muncul no orang ga kenal parah untukrakyatkecil kalauadayangsusah ngapaindipermudah,negative
bagus bantu gigi yg sakit,positive
sinyal gk verifikasi,neutral
aplikasi nyusahin orang biar mudah verifikasi sj ga gmn ms hrs bpjs cm verifikasi,positive
nya ribet ambil rujuk rs kesdam im sistem error jaring error ga ambil rujuk sanggamara ga obat pol rs kesdam im sistem rusak repot pegawai kodam sanggamara susah keluarin rujuk tolak bpjs pokok nya ga obat kaya gin sulit,negative
parahaplikasi perintah gak mudah,positive
manstap,neutral
praktis mudah,positive
aplikasi ngawur,neutral
no otp gak muncul muncul sms,neutral
gak bagus verifikasi nunggu tahun gk muncul,positive
tup,neutral
hpus aja aplikasi udah donlot gk login aja susah ampun,negative
aplikasi mudah screenshot mudah daftar orang tua gaptek aplikasi mohon batas screenshot daftar antri terimakasih,positive
update hancur close sendiritolol,neutral
tingkat mudah masyarakat berobatterimakasih,positive
cepat mudah terimakasih,positive
bayar rutin gaji potong aplikasi offline susah urgen aplikasi lot,negative
mudah akses,positive
automatis mulu si,neutral
manfaat,neutral
bayartapi bom aktif jugakenapa ya,neutral
guna,neutral
